UF,código do município,Município,descrição,data,Valor
RJ,330455,Rj-Rio de Janeiro,Estoque,2024-02-01,2017885.0
RJ,330455,Rj-Rio de Janeiro,Admissões,2024-02-01,74473.0
RJ,330455,Rj-Rio de Janeiro,Desligamentos,2024-02-01,65804.0
RJ,330455,Rj-Rio de Janeiro,Saldos,2024-02-01,8669.0
RJ,330455,Rj-Rio de Janeiro,Variação Relativa (%),2024-02-01,0.43
RJ,330455,Rj-Rio de Janeiro,Estoque,2024-03-01,2029136.0
RJ,330455,Rj-Rio de Janeiro,Admissões,2024-03-01,75876.0
RJ,330455,Rj-Rio de Janeiro,Desligamentos,2024-03-01,64625.0
RJ,330455,Rj-Rio de Janeiro,Saldos,2024-03-01,11251.0
RJ,330455,Rj-Rio de Janeiro,Variação Relativa (%),2024-03-01,0.56
SP,355030,Sp-Sao Paulo,Estoque,2020-01-01,4230578.0
SP,355030,Sp-Sao Paulo,Admissões,2020-01-01,154857.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-01-01,150523.0
SP,355030,Sp-Sao Paulo,Saldos,2020-01-01,4334.0
SP,355030,Sp-Sao Paulo,Estoque,2020-02-01,4230579.0
SP,355030,Sp-Sao Paulo,Admissões,2020-02-01,163608.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-02-01,146539.0
SP,355030,Sp-Sao Paulo,Saldos,2020-02-01,17069.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-02-01,0.64
SP,355030,Sp-Sao Paulo,Estoque,2020-03-01,4195743.0
SP,355030,Sp-Sao Paulo,Admissões,2020-03-01,157317.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-03-01,192153.0
SP,355030,Sp-Sao Paulo,Saldos,2020-03-01,-34836.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-03-01,-0.87
SP,355030,Sp-Sao Paulo,Estoque,2020-04-01,4096873.0
SP,355030,Sp-Sao Paulo,Admissões,2020-04-01,77667.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-04-01,176537.0
SP,355030,Sp-Sao Paulo,Saldos,2020-04-01,-98870.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-04-01,-2.54
SP,355030,Sp-Sao Paulo,Estoque,2020-05-01,4059782.0
SP,355030,Sp-Sao Paulo,Admissões,2020-05-01,75234.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-05-01,112325.0
SP,355030,Sp-Sao Paulo,Saldos,2020-05-01,-37091.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-05-01,-0.76
SP,355030,Sp-Sao Paulo,Estoque,2020-06-01,4040918.0
SP,355030,Sp-Sao Paulo,Admissões,2020-06-01,92914.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-06-01,111778.0
SP,355030,Sp-Sao Paulo,Saldos,2020-06-01,-18864.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-06-01,-0.15
SP,355030,Sp-Sao Paulo,Estoque,2020-07-01,4035227.0
SP,355030,Sp-Sao Paulo,Admissões,2020-07-01,96668.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-07-01,102359.0
SP,355030,Sp-Sao Paulo,Saldos,2020-07-01,-5691.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-07-01,0.05
SP,355030,Sp-Sao Paulo,Estoque,2020-08-01,4044882.0
SP,355030,Sp-Sao Paulo,Admissões,2020-08-01,126472.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-08-01,116817.0
SP,355030,Sp-Sao Paulo,Saldos,2020-08-01,9655.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-08-01,0.31
SP,355030,Sp-Sao Paulo,Estoque,2020-09-01,4060257.0
SP,355030,Sp-Sao Paulo,Admissões,2020-09-01,140326.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-09-01,124951.0
SP,355030,Sp-Sao Paulo,Saldos,2020-09-01,15375.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-09-01,0.44
SP,355030,Sp-Sao Paulo,Estoque,2020-10-01,4100145.0
SP,355030,Sp-Sao Paulo,Admissões,2020-10-01,168616.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-10-01,128728.0
SP,355030,Sp-Sao Paulo,Saldos,2020-10-01,39888.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-10-01,1.12
SP,355030,Sp-Sao Paulo,Estoque,2020-11-01,4153465.0
SP,355030,Sp-Sao Paulo,Admissões,2020-11-01,174409.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-11-01,121089.0
SP,355030,Sp-Sao Paulo,Saldos,2020-11-01,53320.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-11-01,1.39
SP,355030,Sp-Sao Paulo,Estoque,2020-12-01,4147292.0
SP,355030,Sp-Sao Paulo,Admissões,2020-12-01,150776.0
SP,355030,Sp-Sao Paulo,Desligamentos,2020-12-01,156949.0
SP,355030,Sp-Sao Paulo,Saldos,2020-12-01,-6173.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2020-12-01,-0.34
SP,355030,Sp-Sao Paulo,Estoque,2021-01-01,4159454.0
SP,355030,Sp-Sao Paulo,Admissões,2021-01-01,159855.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-01-01,147693.0
SP,355030,Sp-Sao Paulo,Saldos,2021-01-01,12162.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-01-01,0.75
SP,355030,Sp-Sao Paulo,Estoque,2021-02-01,4192306.0
SP,355030,Sp-Sao Paulo,Admissões,2021-02-01,180253.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-02-01,147401.0
SP,355030,Sp-Sao Paulo,Saldos,2021-02-01,32852.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-02-01,1.23
SP,355030,Sp-Sao Paulo,Estoque,2021-03-01,4206141.0
SP,355030,Sp-Sao Paulo,Admissões,2021-03-01,171191.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-03-01,157356.0
SP,355030,Sp-Sao Paulo,Saldos,2021-03-01,13835.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-03-01,0.53
SP,355030,Sp-Sao Paulo,Estoque,2021-04-01,4211375.0
SP,355030,Sp-Sao Paulo,Admissões,2021-04-01,146796.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-04-01,141562.0
SP,355030,Sp-Sao Paulo,Saldos,2021-04-01,5234.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-04-01,0.26
SP,355030,Sp-Sao Paulo,Estoque,2021-05-01,4231751.0
SP,355030,Sp-Sao Paulo,Admissões,2021-05-01,168656.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-05-01,148280.0
SP,355030,Sp-Sao Paulo,Saldos,2021-05-01,20376.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-05-01,1.05
SP,355030,Sp-Sao Paulo,Estoque,2021-06-01,4263015.0
SP,355030,Sp-Sao Paulo,Admissões,2021-06-01,181515.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-06-01,150251.0
SP,355030,Sp-Sao Paulo,Saldos,2021-06-01,31264.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-06-01,1.25
SP,355030,Sp-Sao Paulo,Estoque,2021-07-01,4295890.0
SP,355030,Sp-Sao Paulo,Admissões,2021-07-01,180596.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-07-01,147721.0
SP,355030,Sp-Sao Paulo,Saldos,2021-07-01,32875.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-07-01,1.06
SP,355030,Sp-Sao Paulo,Estoque,2021-08-01,4337005.0
SP,355030,Sp-Sao Paulo,Admissões,2021-08-01,202754.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-08-01,161639.0
SP,355030,Sp-Sao Paulo,Saldos,2021-08-01,41115.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-08-01,1.01
SP,355030,Sp-Sao Paulo,Estoque,2021-09-01,4371654.0
SP,355030,Sp-Sao Paulo,Admissões,2021-09-01,200463.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-09-01,165814.0
SP,355030,Sp-Sao Paulo,Saldos,2021-09-01,34649.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-09-01,0.84
SP,355030,Sp-Sao Paulo,Estoque,2021-10-01,4412397.0
SP,355030,Sp-Sao Paulo,Admissões,2021-10-01,206023.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-10-01,165280.0
SP,355030,Sp-Sao Paulo,Saldos,2021-10-01,40743.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-10-01,0.83
SP,355030,Sp-Sao Paulo,Estoque,2021-11-01,4470967.0
SP,355030,Sp-Sao Paulo,Admissões,2021-11-01,218019.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-11-01,159449.0
SP,355030,Sp-Sao Paulo,Saldos,2021-11-01,58570.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-11-01,1.17
SP,355030,Sp-Sao Paulo,Estoque,2021-12-01,4446089.0
SP,355030,Sp-Sao Paulo,Admissões,2021-12-01,178991.0
SP,355030,Sp-Sao Paulo,Desligamentos,2021-12-01,203869.0
SP,355030,Sp-Sao Paulo,Saldos,2021-12-01,-24878.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2021-12-01,-0.86
SP,355030,Sp-Sao Paulo,Estoque,2022-01-01,4459607.0
SP,355030,Sp-Sao Paulo,Admissões,2022-01-01,193264.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-01-01,179746.0
SP,355030,Sp-Sao Paulo,Saldos,2022-01-01,13518.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-01-01,0.4
SP,355030,Sp-Sao Paulo,Estoque,2022-02-01,4495566.0
SP,355030,Sp-Sao Paulo,Admissões,2022-02-01,219820.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-02-01,183861.0
SP,355030,Sp-Sao Paulo,Saldos,2022-02-01,35959.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-02-01,0.83
SP,355030,Sp-Sao Paulo,Estoque,2022-03-01,4510270.0
SP,355030,Sp-Sao Paulo,Admissões,2022-03-01,209537.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-03-01,194833.0
SP,355030,Sp-Sao Paulo,Saldos,2022-03-01,14704.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-03-01,0.22
SP,355030,Sp-Sao Paulo,Estoque,2022-04-01,4526261.0
SP,355030,Sp-Sao Paulo,Admissões,2022-04-01,203977.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-04-01,187986.0
SP,355030,Sp-Sao Paulo,Saldos,2022-04-01,15991.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-04-01,0.29
SP,355030,Sp-Sao Paulo,Estoque,2022-05-01,4549207.0
SP,355030,Sp-Sao Paulo,Admissões,2022-05-01,210079.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-05-01,187133.0
SP,355030,Sp-Sao Paulo,Saldos,2022-05-01,22946.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-05-01,0.57
SP,355030,Sp-Sao Paulo,Estoque,2022-06-01,4578447.0
SP,355030,Sp-Sao Paulo,Admissões,2022-06-01,208100.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-06-01,178860.0
SP,355030,Sp-Sao Paulo,Saldos,2022-06-01,29240.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-06-01,0.8
SP,355030,Sp-Sao Paulo,Estoque,2022-07-01,4595207.0
SP,355030,Sp-Sao Paulo,Admissões,2022-07-01,202103.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-07-01,185343.0
SP,355030,Sp-Sao Paulo,Saldos,2022-07-01,16760.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-07-01,0.37
SP,355030,Sp-Sao Paulo,Estoque,2022-08-01,4617687.0
SP,355030,Sp-Sao Paulo,Admissões,2022-08-01,219924.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-08-01,197444.0
SP,355030,Sp-Sao Paulo,Saldos,2022-08-01,22480.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-08-01,0.47
SP,355030,Sp-Sao Paulo,Estoque,2022-09-01,4636687.0
SP,355030,Sp-Sao Paulo,Admissões,2022-09-01,202929.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-09-01,183929.0
SP,355030,Sp-Sao Paulo,Saldos,2022-09-01,19000.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-09-01,0.4
SP,355030,Sp-Sao Paulo,Estoque,2022-10-01,4663762.0
SP,355030,Sp-Sao Paulo,Admissões,2022-10-01,201084.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-10-01,174009.0
SP,355030,Sp-Sao Paulo,Saldos,2022-10-01,27075.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-10-01,0.55
SP,355030,Sp-Sao Paulo,Estoque,2022-11-01,4694947.0
SP,355030,Sp-Sao Paulo,Admissões,2022-11-01,207517.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-11-01,176332.0
SP,355030,Sp-Sao Paulo,Saldos,2022-11-01,31185.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-11-01,0.59
SP,355030,Sp-Sao Paulo,Estoque,2022-12-01,4650402.0
SP,355030,Sp-Sao Paulo,Admissões,2022-12-01,162467.0
SP,355030,Sp-Sao Paulo,Desligamentos,2022-12-01,207012.0
SP,355030,Sp-Sao Paulo,Saldos,2022-12-01,-44545.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2022-12-01,-1.09
SP,355030,Sp-Sao Paulo,Estoque,2023-01-01,4653065.0
SP,355030,Sp-Sao Paulo,Admissões,2023-01-01,195681.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-01-01,193018.0
SP,355030,Sp-Sao Paulo,Saldos,2023-01-01,2663.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-01-01,0.06
SP,355030,Sp-Sao Paulo,Estoque,2023-02-01,4669230.0
SP,355030,Sp-Sao Paulo,Admissões,2023-02-01,198314.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-02-01,182149.0
SP,355030,Sp-Sao Paulo,Saldos,2023-02-01,16165.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-02-01,0.35
SP,355030,Sp-Sao Paulo,Estoque,2023-03-01,4683985.0
SP,355030,Sp-Sao Paulo,Admissões,2023-03-01,228891.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-03-01,214136.0
SP,355030,Sp-Sao Paulo,Saldos,2023-03-01,14755.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-03-01,0.3
SP,355030,Sp-Sao Paulo,Estoque,2023-04-01,4696425.0
SP,355030,Sp-Sao Paulo,Admissões,2023-04-01,198005.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-04-01,185565.0
SP,355030,Sp-Sao Paulo,Saldos,2023-04-01,12440.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-04-01,0.27
SP,355030,Sp-Sao Paulo,Estoque,2023-05-01,4712391.0
SP,355030,Sp-Sao Paulo,Admissões,2023-05-01,214743.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-05-01,198777.0
SP,355030,Sp-Sao Paulo,Saldos,2023-05-01,15966.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-05-01,0.35
SP,355030,Sp-Sao Paulo,Estoque,2023-06-01,4722561.0
SP,355030,Sp-Sao Paulo,Admissões,2023-06-01,203987.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-06-01,193817.0
SP,355030,Sp-Sao Paulo,Saldos,2023-06-01,10170.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-06-01,0.22
SP,355030,Sp-Sao Paulo,Estoque,2023-07-01,4733255.0
SP,355030,Sp-Sao Paulo,Admissões,2023-07-01,200536.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-07-01,189842.0
SP,355030,Sp-Sao Paulo,Saldos,2023-07-01,10694.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-07-01,0.23
SP,355030,Sp-Sao Paulo,Estoque,2023-08-01,4757032.0
SP,355030,Sp-Sao Paulo,Admissões,2023-08-01,228725.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-08-01,204948.0
SP,355030,Sp-Sao Paulo,Saldos,2023-08-01,23777.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-08-01,0.51
SP,355030,Sp-Sao Paulo,Estoque,2023-09-01,4771815.0
SP,355030,Sp-Sao Paulo,Admissões,2023-09-01,207811.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-09-01,193028.0
SP,355030,Sp-Sao Paulo,Saldos,2023-09-01,14783.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-09-01,0.32
SP,355030,Sp-Sao Paulo,Estoque,2023-10-01,4798787.0
SP,355030,Sp-Sao Paulo,Admissões,2023-10-01,221356.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-10-01,194384.0
SP,355030,Sp-Sao Paulo,Saldos,2023-10-01,26972.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-10-01,0.58
SP,355030,Sp-Sao Paulo,Estoque,2023-11-01,4828720.0
SP,355030,Sp-Sao Paulo,Admissões,2023-11-01,219701.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-11-01,189768.0
SP,355030,Sp-Sao Paulo,Saldos,2023-11-01,29933.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-11-01,0.64
SP,355030,Sp-Sao Paulo,Estoque,2023-12-01,4786511.0
SP,355030,Sp-Sao Paulo,Admissões,2023-12-01,181474.0
SP,355030,Sp-Sao Paulo,Desligamentos,2023-12-01,223683.0
SP,355030,Sp-Sao Paulo,Saldos,2023-12-01,-42209.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2023-12-01,-0.89
SP,355030,Sp-Sao Paulo,Estoque,2024-01-01,4793381.0
SP,355030,Sp-Sao Paulo,Admissões,2024-01-01,212537.0
SP,355030,Sp-Sao Paulo,Desligamentos,2024-01-01,205667.0
SP,355030,Sp-Sao Paulo,Saldos,2024-01-01,6870.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2024-01-01,0.14
SP,355030,Sp-Sao Paulo,Estoque,2024-02-01,4823699.0
SP,355030,Sp-Sao Paulo,Admissões,2024-02-01,232286.0
SP,355030,Sp-Sao Paulo,Desligamentos,2024-02-01,201968.0
SP,355030,Sp-Sao Paulo,Saldos,2024-02-01,30318.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2024-02-01,0.63
SP,355030,Sp-Sao Paulo,Estoque,2024-03-01,4846439.0
SP,355030,Sp-Sao Paulo,Admissões,2024-03-01,247666.0
SP,355030,Sp-Sao Paulo,Desligamentos,2024-03-01,224926.0
SP,355030,Sp-Sao Paulo,Saldos,2024-03-01,22740.0
SP,355030,Sp-Sao Paulo,Variação Relativa (%),2024-03-01,0.47
PR,410800,Pr-Florestopolis,Estoque,2020-01-01,2847.0
PR,410800,Pr-Florestopolis,Admissões,2020-01-01,32.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-01-01,43.0
PR,410800,Pr-Florestopolis,Saldos,2020-01-01,-11.0
PR,410800,Pr-Florestopolis,Estoque,2020-02-01,2846.0
PR,410800,Pr-Florestopolis,Admissões,2020-02-01,47.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-02-01,63.0
PR,410800,Pr-Florestopolis,Saldos,2020-02-01,-16.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-02-01,-0.69
PR,410800,Pr-Florestopolis,Estoque,2020-03-01,2868.0
PR,410800,Pr-Florestopolis,Admissões,2020-03-01,62.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-03-01,40.0
PR,410800,Pr-Florestopolis,Saldos,2020-03-01,22.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-03-01,0.8
PR,410800,Pr-Florestopolis,Estoque,2020-04-01,3015.0
PR,410800,Pr-Florestopolis,Admissões,2020-04-01,179.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-04-01,32.0
PR,410800,Pr-Florestopolis,Saldos,2020-04-01,147.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-04-01,5.37
PR,410800,Pr-Florestopolis,Estoque,2020-05-01,3004.0
PR,410800,Pr-Florestopolis,Admissões,2020-05-01,16.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-05-01,27.0
PR,410800,Pr-Florestopolis,Saldos,2020-05-01,-11.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-05-01,-0.44
PR,410800,Pr-Florestopolis,Estoque,2020-06-01,3001.0
PR,410800,Pr-Florestopolis,Admissões,2020-06-01,31.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-06-01,34.0
PR,410800,Pr-Florestopolis,Saldos,2020-06-01,-3.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-06-01,-0.1
PR,410800,Pr-Florestopolis,Estoque,2020-07-01,2989.0
PR,410800,Pr-Florestopolis,Admissões,2020-07-01,28.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-07-01,40.0
PR,410800,Pr-Florestopolis,Saldos,2020-07-01,-12.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-07-01,-0.45
PR,410800,Pr-Florestopolis,Estoque,2020-08-01,2972.0
PR,410800,Pr-Florestopolis,Admissões,2020-08-01,18.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-08-01,35.0
PR,410800,Pr-Florestopolis,Saldos,2020-08-01,-17.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-08-01,-0.62
PR,410800,Pr-Florestopolis,Estoque,2020-09-01,2944.0
PR,410800,Pr-Florestopolis,Admissões,2020-09-01,26.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-09-01,54.0
PR,410800,Pr-Florestopolis,Saldos,2020-09-01,-28.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-09-01,-0.97
PR,410800,Pr-Florestopolis,Estoque,2020-10-01,2942.0
PR,410800,Pr-Florestopolis,Admissões,2020-10-01,35.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-10-01,37.0
PR,410800,Pr-Florestopolis,Saldos,2020-10-01,-2.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-10-01,-0.07
PR,410800,Pr-Florestopolis,Estoque,2020-11-01,2738.0
PR,410800,Pr-Florestopolis,Admissões,2020-11-01,19.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-11-01,223.0
PR,410800,Pr-Florestopolis,Saldos,2020-11-01,-204.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-11-01,-7.16
PR,410800,Pr-Florestopolis,Estoque,2020-12-01,2710.0
PR,410800,Pr-Florestopolis,Admissões,2020-12-01,25.0
PR,410800,Pr-Florestopolis,Desligamentos,2020-12-01,53.0
PR,410800,Pr-Florestopolis,Saldos,2020-12-01,-28.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2020-12-01,-1.25
PR,410800,Pr-Florestopolis,Estoque,2021-01-01,2650.0
PR,410800,Pr-Florestopolis,Admissões,2021-01-01,43.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-01-01,103.0
PR,410800,Pr-Florestopolis,Saldos,2021-01-01,-60.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-01-01,-2.41
PR,410800,Pr-Florestopolis,Estoque,2021-02-01,2625.0
PR,410800,Pr-Florestopolis,Admissões,2021-02-01,35.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-02-01,60.0
PR,410800,Pr-Florestopolis,Saldos,2021-02-01,-25.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-02-01,-1.02
PR,410800,Pr-Florestopolis,Estoque,2021-03-01,2770.0
PR,410800,Pr-Florestopolis,Admissões,2021-03-01,200.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-03-01,55.0
PR,410800,Pr-Florestopolis,Saldos,2021-03-01,145.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-03-01,5.87
PR,410800,Pr-Florestopolis,Estoque,2021-04-01,2817.0
PR,410800,Pr-Florestopolis,Admissões,2021-04-01,86.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-04-01,39.0
PR,410800,Pr-Florestopolis,Saldos,2021-04-01,47.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-04-01,1.72
PR,410800,Pr-Florestopolis,Estoque,2021-05-01,2833.0
PR,410800,Pr-Florestopolis,Admissões,2021-05-01,48.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-05-01,32.0
PR,410800,Pr-Florestopolis,Saldos,2021-05-01,16.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-05-01,0.55
PR,410800,Pr-Florestopolis,Estoque,2021-06-01,2840.0
PR,410800,Pr-Florestopolis,Admissões,2021-06-01,38.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-06-01,31.0
PR,410800,Pr-Florestopolis,Saldos,2021-06-01,7.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-06-01,0.22
PR,410800,Pr-Florestopolis,Estoque,2021-07-01,2840.0
PR,410800,Pr-Florestopolis,Admissões,2021-07-01,40.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-07-01,40.0
PR,410800,Pr-Florestopolis,Saldos,2021-07-01,0.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-07-01,0.15
PR,410800,Pr-Florestopolis,Estoque,2021-08-01,2846.0
PR,410800,Pr-Florestopolis,Admissões,2021-08-01,37.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-08-01,31.0
PR,410800,Pr-Florestopolis,Saldos,2021-08-01,6.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-08-01,0.18
PR,410800,Pr-Florestopolis,Estoque,2021-09-01,2825.0
PR,410800,Pr-Florestopolis,Admissões,2021-09-01,27.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-09-01,48.0
PR,410800,Pr-Florestopolis,Saldos,2021-09-01,-21.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-09-01,-0.69
PR,410800,Pr-Florestopolis,Estoque,2021-10-01,2832.0
PR,410800,Pr-Florestopolis,Admissões,2021-10-01,53.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-10-01,46.0
PR,410800,Pr-Florestopolis,Saldos,2021-10-01,7.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-10-01,0.4
PR,410800,Pr-Florestopolis,Estoque,2021-11-01,2796.0
PR,410800,Pr-Florestopolis,Admissões,2021-11-01,68.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-11-01,104.0
PR,410800,Pr-Florestopolis,Saldos,2021-11-01,-36.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-11-01,-1.39
PR,410800,Pr-Florestopolis,Estoque,2021-12-01,2741.0
PR,410800,Pr-Florestopolis,Admissões,2021-12-01,29.0
PR,410800,Pr-Florestopolis,Desligamentos,2021-12-01,84.0
PR,410800,Pr-Florestopolis,Saldos,2021-12-01,-55.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2021-12-01,-2.07
PR,410800,Pr-Florestopolis,Estoque,2022-01-01,2724.0
PR,410800,Pr-Florestopolis,Admissões,2022-01-01,44.0
PR,410800,Pr-Florestopolis,Desligamentos,2022-01-01,61.0
PR,410800,Pr-Florestopolis,Saldos,2022-01-01,-17.0
PR,410800,Pr-Florestopolis,Variação Relativa (%),2022-01-01,-0.64
