CHAVE FINAL;Ano;Natureza da Receita;Fonte;Receita Local;Categ. Econ. Rec;DIC RCL
202117280131;2021;17280131;100;6323;1;Outras Transferências Correntes
202117180221;2021;17180221;100;6339;1;Outras Transferências Correntes
202117400011;2021;17400011;100;6351;1;Outras Transferências Correntes
202117180131;2021;17180131;100;6376;1;Cota-Parte do FPM
202119229911;2021;19229911;100;6612;1;Outras Receitas Correntes
202119909911;2021;19909911;100;6711;1;Outras Receitas Correntes
202119909911;2021;19909911;100;8111;1;Outras Receitas Correntes
202119909911;2021;19909911;100;8112;1;Outras Receitas Correntes
202119909911;2021;19909911;100;8113;1;Outras Receitas Correntes
202117180129;2021;17180129;100;8888;1;Dedução de Receita para Formação do FUNDEB
202117180159;2021;17180159;100;8889;1;Dedução de Receita para Formação do FUNDEB
202117280129;2021;17280129;100;8891;1;Dedução de Receita para Formação do FUNDEB
202117280119;2021;17280119;100;8892;1;Dedução de Receita para Formação do FUNDEB
202117280139;2021;17280139;100;8893;1;Dedução de Receita para Formação do FUNDEB
202113210011;2021;13210011;100;9160;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;100;9161;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;100;9162;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;100;9163;1;Rendimentos de Aplicação Financeira
202113600111;2021;13600111;100;9925;1;Outras Receitas Patrimoniais
202119280313;2021;19280313;100;9977;1;Outras Receitas Correntes
202119280311;2021;19280311;100;9978;1;Outras Receitas Correntes
202119280314;2021;19280314;100;9998;1;Outras Receitas Correntes
202113210011;2021;13210011;102;6177;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;102;6201;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;102;6262;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;102;9141;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;103;6179;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;103;6189;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;104;6263;1;Rendimentos de Aplicação Financeira
202117180591;2021;17180591;104;6335;1;Outras Transferências Correntes
202117180531;2021;17180531;104;6349;1;Outras Transferências Correntes
202113210011;2021;13210011;105;6269;1;Rendimentos de Aplicação Financeira
202117180511;2021;17180511;105;6308;1;Outras Transferências Correntes
202113210011;2021;13210011;108;6156;1;Rendimentos de Aplicação Financeira
202111220111;2021;11220111;111;2279;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220111;2021;11220111;111;2280;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220111;2021;11220111;111;2289;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220111;2021;11220111;111;2290;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210111;2021;11210111;111;2291;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210111;2021;11210111;111;2292;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210113;2021;11210113;111;2293;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210113;2021;11210113;111;2294;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210111;2021;11210111;111;2295;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210113;2021;11210113;111;2296;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210113;2021;11210113;111;2297;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220111;2021;11220111;111;2298;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210411;2021;11210411;111;2299;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;111;2300;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;111;2301;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;111;2302;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;111;2303;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;111;2304;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;111;2305;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;111;2306;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;111;2308;1;Outros Impostos, Taxas e Contribuições de Melhoria
202119100611;2021;19100611;111;3007;1;Outras Receitas Correntes
202119100611;2021;19100611;111;3008;1;Outras Receitas Correntes
202119100111;2021;19100111;111;4412;1;Outras Receitas Correntes
202111220112;2021;11220112;111;4548;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220112;2021;11220112;111;4549;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220114;2021;11220114;111;4550;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210112;2021;11210112;111;4554;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210112;2021;11210112;111;4555;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210114;2021;11210114;111;4556;1;Outros Impostos, Taxas e Contribuições de Melhoria
202119100111;2021;19100111;111;4614;1;Outras Receitas Correntes
202119100111;2021;19100111;111;4950;1;Outras Receitas Correntes
202119100113;2021;19100113;111;4951;1;Outras Receitas Correntes
202111220112;2021;11220112;111;5551;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220112;2021;11220112;111;5552;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220114;2021;11220114;111;5553;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210112;2021;11210112;111;5554;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210112;2021;11210112;111;5555;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210114;2021;11210114;111;5556;1;Outros Impostos, Taxas e Contribuições de Melhoria
202119100111;2021;19100111;111;6599;1;Outras Receitas Correntes
202113210011;2021;13210011;113;6264;1;Rendimentos de Aplicação Financeira
202117580111;2021;17580111;113;6440;1;Transferências do FUNDEB
202117580111;2021;17580111;113;6442;1;Transferências do FUNDEB
202117580111;2021;17580111;113;6443;1;Transferências do FUNDEB
202117580111;2021;17580111;113;6444;1;Transferências do FUNDEB
202117180911;2021;17180911;113;6447;1;Transferências do FUNDEB
202117580111;2021;17580111;113;6448;1;Transferências do FUNDEB
202117180911;2021;17180911;113;6450;1;Transferências do FUNDEB
202117580111;2021;17580111;113;6451;1;Transferências do FUNDEB
202111210111;2021;11210111;115;2261;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210111;2021;11210111;115;2262;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210113;2021;11210113;115;2263;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210113;2021;11210113;115;2264;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210111;2021;11210111;115;2265;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210113;2021;11210113;115;2266;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210113;2021;11210113;115;2267;1;Outros Impostos, Taxas e Contribuições de Melhoria
202119100111;2021;19100111;115;4411;1;Outras Receitas Correntes
202111210112;2021;11210112;115;4514;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210112;2021;11210112;115;4515;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210114;2021;11210114;115;4516;1;Outros Impostos, Taxas e Contribuições de Melhoria
202119100111;2021;19100111;115;4944;1;Outras Receitas Correntes
202119100113;2021;19100113;115;4946;1;Outras Receitas Correntes
202111210112;2021;11210112;115;5514;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210112;2021;11210112;115;5515;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210114;2021;11210114;115;5516;1;Outros Impostos, Taxas e Contribuições de Melhoria
202113210011;2021;13210011;115;9150;1;Rendimentos de Aplicação Financeira
202117280141;2021;17280141;116;6270;1;Outras Transferências Correntes
202113210011;2021;13210011;117;9151;1;Rendimentos de Aplicação Financeira
202111210111;2021;11210111;119;2611;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210111;2021;11210111;119;2621;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210111;2021;11210111;119;2681;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210111;2021;11210111;119;2821;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111210111;2021;11210111;119;2881;1;Outros Impostos, Taxas e Contribuições de Melhoria
202119100111;2021;19100111;119;4911;1;Outras Receitas Correntes
202119100111;2021;19100111;120;4613;1;Outras Receitas Correntes
202116100111;2021;16100111;122;9178;1;Receita de Serviços
202113210011;2021;13210011;123;6026;1;Rendimentos de Aplicação Financeira
202111210411;2021;11210411;124;2872;1;Outros Impostos, Taxas e Contribuições de Melhoria
202119100611;2021;19100611;124;3001;1;Outras Receitas Correntes
202119100611;2021;19100611;124;3004;1;Outras Receitas Correntes
202113210011;2021;13210011;126;6383;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;129;6141;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;130;6139;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;132;6140;1;Rendimentos de Aplicação Financeira
202119100111;2021;19100111;132;6602;1;Outras Receitas Correntes
202116909911;2021;16909911;134;6297;1;Receita de Serviços
202116909911;2021;16909911;134;6299;1;Receita de Serviços
202116909912;2021;16909912;134;6300;1;Receita de Serviços
202116909911;2021;16909911;134;9401;1;Receita de Serviços
202116909911;2021;16909911;134;9402;1;Receita de Serviços
202116909911;2021;16909911;134;9403;1;Receita de Serviços
202116909911;2021;16909911;134;9404;1;Receita de Serviços
202116909911;2021;16909911;134;9405;1;Receita de Serviços
202116909911;2021;16909911;134;9406;1;Receita de Serviços
202116909911;2021;16909911;134;9407;1;Receita de Serviços
202116909911;2021;16909911;134;9408;1;Receita de Serviços
202116909911;2021;16909911;134;9409;1;Receita de Serviços
202116909911;2021;16909911;134;9410;1;Receita de Serviços
202116909911;2021;16909911;134;9411;1;Receita de Serviços
202116909911;2021;16909911;134;9415;1;Receita de Serviços
202116909911;2021;16909911;134;9419;1;Receita de Serviços
202116909911;2021;16909911;134;9420;1;Receita de Serviços
202116909911;2021;16909911;134;9424;1;Receita de Serviços
202116909911;2021;16909911;134;9425;1;Receita de Serviços
202116909911;2021;16909911;134;9426;1;Receita de Serviços
202116909911;2021;16909911;134;9427;1;Receita de Serviços
202116909911;2021;16909911;134;9428;1;Receita de Serviços
202116909911;2021;16909911;134;9429;1;Receita de Serviços
202116909911;2021;16909911;134;9430;1;Receita de Serviços
202116909911;2021;16909911;134;9436;1;Receita de Serviços
202116909911;2021;16909911;134;9437;1;Receita de Serviços
202116909911;2021;16909911;134;9438;1;Receita de Serviços
202116909911;2021;16909911;134;9439;1;Receita de Serviços
202116909911;2021;16909911;134;9441;1;Receita de Serviços
202116909911;2021;16909911;134;9443;1;Receita de Serviços
202116909911;2021;16909911;134;9444;1;Receita de Serviços
202116909911;2021;16909911;134;9445;1;Receita de Serviços
202116909911;2021;16909911;134;9446;1;Receita de Serviços
202116909911;2021;16909911;134;9451;1;Receita de Serviços
202116909911;2021;16909911;134;9456;1;Receita de Serviços
202116909911;2021;16909911;134;9457;1;Receita de Serviços
202116909911;2021;16909911;134;9458;1;Receita de Serviços
202116909911;2021;16909911;134;9466;1;Receita de Serviços
202116909911;2021;16909911;134;9467;1;Receita de Serviços
202116909911;2021;16909911;134;9468;1;Receita de Serviços
202116909911;2021;16909911;134;9469;1;Receita de Serviços
202116909911;2021;16909911;134;9470;1;Receita de Serviços
202116909911;2021;16909911;134;9471;1;Receita de Serviços
202116909911;2021;16909911;134;9472;1;Receita de Serviços
202116909911;2021;16909911;134;9473;1;Receita de Serviços
202116909911;2021;16909911;134;9474;1;Receita de Serviços
202116909911;2021;16909911;134;9475;1;Receita de Serviços
202116909911;2021;16909911;134;9476;1;Receita de Serviços
202116909911;2021;16909911;134;9477;1;Receita de Serviços
202116909911;2021;16909911;134;9478;1;Receita de Serviços
202116909911;2021;16909911;134;9479;1;Receita de Serviços
202116909911;2021;16909911;134;9480;1;Receita de Serviços
202116909911;2021;16909911;134;9481;1;Receita de Serviços
202116909911;2021;16909911;134;9482;1;Receita de Serviços
202116909911;2021;16909911;134;9483;1;Receita de Serviços
202116909911;2021;16909911;134;9484;1;Receita de Serviços
202116909911;2021;16909911;134;9485;1;Receita de Serviços
202116909911;2021;16909911;134;9490;1;Receita de Serviços
202111220111;2021;11220111;135;2112;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;135;2113;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;135;2114;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220111;2021;11220111;135;2115;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;135;2116;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;135;2117;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220111;2021;11220111;135;2141;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220111;2021;11220111;135;2142;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;135;2143;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;135;2144;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220111;2021;11220111;135;2145;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;135;2146;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220113;2021;11220113;135;2147;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220112;2021;11220112;135;4538;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220112;2021;11220112;135;4539;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220114;2021;11220114;135;4540;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220112;2021;11220112;135;5538;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220112;2021;11220112;135;5539;1;Outros Impostos, Taxas e Contribuições de Melhoria
202111220114;2021;11220114;135;5540;1;Outros Impostos, Taxas e Contribuições de Melhoria
202119100111;2021;19100111;241;4912;1;Outras Receitas Correntes
202113210011;2021;13210011;241;6005;1;Rendimentos de Aplicação Financeira
202113100211;2021;13100211;241;6011;1;Outras Receitas Patrimoniais
202113100211;2021;13100211;241;6012;1;Outras Receitas Patrimoniais
202116909911;2021;16909911;241;6027;1;Receita de Serviços
202113210011;2021;13210011;241;6107;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;241;6129;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;241;6145;1;Rendimentos de Aplicação Financeira
202116100411;2021;16100411;241;6218;1;Receita de Serviços
202116909911;2021;16909911;241;6303;1;Receita de Serviços
202116909911;2021;16909911;241;6306;1;Receita de Serviços
202116909911;2021;16909911;241;6528;1;Receita de Serviços
202116909911;2021;16909911;241;6540;1;Receita de Serviços
202116909911;2021;16909911;241;6542;1;Receita de Serviços
202119100911;2021;19100911;241;6600;1;Outras Receitas Correntes
202119100911;2021;19100911;241;6608;1;Outras Receitas Correntes
202119229911;2021;19229911;241;6619;1;Outras Receitas Correntes
202119229911;2021;19229911;241;6657;1;Outras Receitas Correntes
202119229911;2021;19229911;241;6658;1;Outras Receitas Correntes
202119229911;2021;19229911;241;6659;1;Outras Receitas Correntes
202119229911;2021;19229911;241;6660;1;Outras Receitas Correntes
202119100111;2021;19100111;241;6680;1;Outras Receitas Correntes
202119909911;2021;19909911;241;6714;1;Outras Receitas Correntes
202119909911;2021;19909911;241;6724;1;Outras Receitas Correntes
202119909911;2021;19909911;241;6735;1;Outras Receitas Correntes
202113210011;2021;13210011;241;9129;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;241;9133;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;241;9147;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;241;9148;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;241;9149;1;Rendimentos de Aplicação Financeira
202113100111;2021;13100111;241;9219;1;Outras Receitas Patrimoniais
202116909911;2021;16909911;241;9230;1;Receita de Serviços
202119909911;2021;19909911;241;9711;1;Outras Receitas Correntes
202113210011;2021;13210011;242;6108;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;242;6127;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;242;6190;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;242;6276;1;Rendimentos de Aplicação Financeira
202117281091;2021;17281091;242;6472;1;Outras Transferências Correntes
202113210011;2021;13210011;242;6618;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;242;9152;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;243;6291;1;Rendimentos de Aplicação Financeira
202117289911;2021;17289911;243;6426;1;Outras Transferências Correntes
202113210011;2021;13210011;244;6134;1;Rendimentos de Aplicação Financeira
202117180321;2021;17180321;244;6290;1;Outras Transferências Correntes
202117280311;2021;17280311;244;6319;1;Outras Transferências Correntes
202117180311;2021;17180311;244;6320;1;Outras Transferências Correntes
202117180311;2021;17180311;244;6324;1;Outras Transferências Correntes
202117180311;2021;17180311;244;6326;1;Outras Transferências Correntes
202117180331;2021;17180331;244;6327;1;Outras Transferências Correntes
202117180341;2021;17180341;244;6328;1;Outras Transferências Correntes
202117180321;2021;17180321;244;6332;1;Outras Transferências Correntes
202117180321;2021;17180321;244;6333;1;Outras Transferências Correntes
202117280311;2021;17280311;244;6424;1;Outras Transferências Correntes
202117180311;2021;17180311;244;6524;1;Outras Transferências Correntes
202117180351;2021;17180351;244;6786;1;Outras Transferências Correntes
202117180311;2021;17180311;244;6950;1;Outras Transferências Correntes
202113210011;2021;13210011;245;6132;1;Rendimentos de Aplicação Financeira
202117181211;2021;17181211;245;6393;1;Outras Transferências Correntes
202117181211;2021;17181211;245;6400;1;Outras Transferências Correntes
202117181211;2021;17181211;245;6410;1;Outras Transferências Correntes
202117181211;2021;17181211;245;6429;1;Outras Transferências Correntes
202117181211;2021;17181211;245;6489;1;Outras Transferências Correntes
202113210011;2021;13210011;246;6160;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;246;6215;1;Rendimentos de Aplicação Financeira
202117400011;2021;17400011;246;6374;1;Outras Transferências Correntes
202117400011;2021;17400011;246;9350;1;Outras Transferências Correntes
202117700011;2021;17700011;246;9552;1;Outras Transferências Correntes
202113210011;2021;13210011;247;6223;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;248;9145;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;249;6180;1;Rendimentos de Aplicação Financeira
202113210011;2021;13210011;249;6183;1;Rendimentos de Aplicação Financeira
202113210041;2021;13210041;249;6282;1;Rendimentos de Aplicações de Recursos Previdenciários
202113210041;2021;13210041;249;6283;1;Rendimentos de Aplicações de Recursos Previdenciários
202119900311;2021;19900311;249;6636;1;Compensação Financeira entre Regimes Previdenciários
202119229911;2021;19229911;249;6646;1;Outras Receitas Correntes
202119900311;2021;19900311;249;6664;1;Compensação Financeira entre Regimes Previdenciários
202112180111;2021;12180111;249;9685;1;Contribuição do Servidor para o Plano de Previdência
202112180111;2021;12180111;249;9689;1;Contribuição do Servidor para o Plano de Previdência
202112180121;2021;12180121;249;9691;1;Contribuição do Servidor para o Plano de Previdência
202112180131;2021;12180131;249;9692;1;Contribuição do Servidor para o Plano de Previdência
202112180121;2021;12180121;249;9693;1;Contribuição do Servidor para o Plano de Previdência
202112180131;2021;12180131;249;9694;1;Contribuição do Servidor para o Plano de Previdência
202113210011;2021;13210011;250;6209;1;Rendimentos de Aplicação Financeira
202116300111;2021;16300111;250;6221;1;Receita de Serviços
202117289911;2021;17289911;253;9570;1;Outras Transferências Correntes
202117180391;2021;17180391;254;6498;1;Outras Transferências Correntes
202117189911;2021;17189911;258;6525;1;Outras Transferências Correntes
202113210011;2021;13210011;258;6526;1;Rendimentos de Aplicação Financeira
202117189911;2021;17189911;258;7303;1;Outras Transferências Correntes
202211125001;2022;11125001;100;1111;1;IPTU
202211125001;2022;11125001;100;1112;1;IPTU
202211125003;2022;11125003;100;1113;1;IPTU
202211125003;2022;11125003;100;1114;1;IPTU
202211125001;2022;11125001;100;1115;1;IPTU
202211125003;2022;11125003;100;1116;1;IPTU
202211125003;2022;11125003;100;1117;1;IPTU
202211125001;2022;11125001;100;1121;1;IPTU
202211125001;2022;11125001;100;1122;1;IPTU
202211125003;2022;11125003;100;1123;1;IPTU
202211125003;2022;11125003;100;1124;1;IPTU
202211125001;2022;11125001;100;1125;1;IPTU
202211125003;2022;11125003;100;1126;1;IPTU
202211125003;2022;11125003;100;1127;1;IPTU
202211125301;2022;11125301;100;1211;1;ITBI
202211145111;2022;11145111;100;1311;1;ISS
202211145111;2022;11145111;100;1312;1;ISS
202211145113;2022;11145113;100;1313;1;ISS
202211145113;2022;11145113;100;1314;1;ISS
202211145111;2022;11145111;100;1315;1;ISS
202211145113;2022;11145113;100;1316;1;ISS
202211145113;2022;11145113;100;1317;1;ISS
202211145113;2022;11145113;100;1326;1;ISS
202211145113;2022;11145113;100;1327;1;ISS
202211145111;2022;11145111;100;1331;1;ISS
202211145111;2022;11145111;100;1332;1;ISS
202211145111;2022;11145111;100;1333;1;ISS
202211145111;2022;11145111;100;1335;1;ISS
202211145111;2022;11145111;100;1336;1;ISS
202211145111;2022;11145111;100;1341;1;ISS
202211145111;2022;11145111;100;1342;1;ISS
202211145111;2022;11145111;100;1343;1;ISS
202211145111;2022;11145111;100;1344;1;ISS
202211145111;2022;11145111;100;1345;1;ISS
202211145111;2022;11145111;100;1346;1;ISS
202211145111;2022;11145111;100;1351;1;ISS
202211145113;2022;11145113;100;1352;1;ISS
202211145113;2022;11145113;100;1353;1;ISS
202211145111;2022;11145111;100;1354;1;ISS
202211145113;2022;11145113;100;1355;1;ISS
202211145113;2022;11145113;100;1356;1;ISS
202211145111;2022;11145111;100;1361;1;ISS
202211145113;2022;11145113;100;1362;1;ISS
202211145113;2022;11145113;100;1363;1;ISS
202211145111;2022;11145111;100;1364;1;ISS
202211145113;2022;11145113;100;1365;1;ISS
202211145113;2022;11145113;100;1366;1;ISS
202211145111;2022;11145111;100;1371;1;ISS
202211145113;2022;11145113;100;1372;1;ISS
202211145111;2022;11145111;100;1374;1;ISS
202211145113;2022;11145113;100;1375;1;ISS
202211145113;2022;11145113;100;1376;1;ISS
202211145111;2022;11145111;100;1381;1;ISS
202211145113;2022;11145113;100;1382;1;ISS
202211145113;2022;11145113;100;1383;1;ISS
202211145111;2022;11145111;100;1384;1;ISS
202211145113;2022;11145113;100;1385;1;ISS
202211145113;2022;11145113;100;1386;1;ISS
202211130311;2022;11130311;100;1467;1;IRRF
202211130341;2022;11130341;100;1468;1;IRRF
202211210101;2022;11210101;100;2221;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2222;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2223;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2224;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2225;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2226;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2227;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2231;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2232;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2233;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2234;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2235;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2236;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2237;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2241;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2242;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2243;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2244;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2245;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2246;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2247;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2251;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2252;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2253;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2255;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2256;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210103;2022;11210103;100;2257;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210101;2022;11210101;100;2271;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220101;2022;11220101;100;2311;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220101;2022;11220101;100;2321;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220101;2022;11220101;100;2371;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220101;2022;11220101;100;2381;1;Outros Impostos, Taxas e Contribuições de Melhoria
202213110201;2022;13110201;100;2511;1;Outras Receitas Patrimoniais
202211220101;2022;11220101;100;2641;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219110101;2022;19110101;100;3011;1;Outras Receitas Correntes
202219110101;2022;19110101;100;3014;1;Outras Receitas Correntes
202211125002;2022;11125002;100;4111;1;IPTU
202211125002;2022;11125002;100;4112;1;IPTU
202211125004;2022;11125004;100;4113;1;IPTU
202211125302;2022;11125302;100;4121;1;ITBI
202211145112;2022;11145112;100;4131;1;ISS
202211145112;2022;11145112;100;4132;1;ISS
202211145114;2022;11145114;100;4133;1;ISS
202211145112;2022;11145112;100;4136;1;ISS
202211145112;2022;11145112;100;4137;1;ISS
202211145112;2022;11145112;100;4138;1;ISS
202211145112;2022;11145112;100;4139;1;ISS
202211145112;2022;11145112;100;4140;1;ISS
202211210102;2022;11210102;100;4143;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211145112;2022;11145112;100;4144;1;ISS
202211145112;2022;11145112;100;4145;1;ISS
202211145112;2022;11145112;100;4146;1;ISS
202211220102;2022;11220102;100;4151;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220102;2022;11220102;100;4152;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211220104;2022;11220104;100;4153;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;4161;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;4162;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210104;2022;11210104;100;4163;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219110901;2022;19110901;100;4170;1;Outras Receitas Correntes
202211145112;2022;11145112;100;4221;1;ISS
202211145114;2022;11145114;100;4222;1;ISS
202219110101;2022;19110101;100;4241;1;Outras Receitas Correntes
202211145204;2022;11145204;100;4242;1;Outros Impostos, Taxas e Contribuições de Melhoria
202219110101;2022;19110101;100;4311;1;Outras Receitas Correntes
202219110101;2022;19110101;100;4511;1;Outras Receitas Correntes
202211210102;2022;11210102;100;4520;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;4521;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210104;2022;11210104;100;4522;1;Outros Impostos, Taxas e Contribuições de Melhoria
202211210102;2022;11210102;100;4523;1;Outros Impostos, Taxas e Contribuições de Melhoria
